filetype:apk "admin login"
filetype:asp "dashboard"
filetype:debug "admin login"
filetype:doc "admin login"
filetype:flv "adminer"
filetype:ico "admin panel"
filetype:mp3 "phpMyAdmin"
filetype:msi "phpMyAdmin"
filetype:svg "admin panel"
filetype:swp "admin login"
filetype:tgz "wp-admin"
filetype:ts "login"
filetype:xz "phpMyAdmin"
filetype:zip "adminer"
intitle:"access denied" inurl:login filetype:dhtml
intitle:"cpanel" inurl:address filetype:ts
intitle:"cpanel" inurl:api_key filetype:bz2
intitle:"cpanel" inurl:api_key filetype:json
intitle:"cpanel" inurl:auth filetype:pptx
intitle:"cpanel" inurl:auth filetype:scss
intitle:"cpanel" inurl:author filetype:jpg
intitle:"cpanel" inurl:block filetype:mkv
intitle:"cpanel" inurl:catid filetype:log
intitle:"cpanel" inurl:cmd filetype:dhtml
intitle:"cpanel" inurl:cmd filetype:doc
intitle:"cpanel" inurl:color filetype:flv
intitle:"cpanel" inurl:command filetype:xml
intitle:"cpanel" inurl:component filetype:old
intitle:"cpanel" inurl:component filetype:svg
intitle:"cpanel" inurl:country filetype:err
intitle:"cpanel" inurl:country filetype:ipa
intitle:"cpanel" inurl:day filetype:avi
intitle:"cpanel" inurl:day filetype:conf
intitle:"cpanel" inurl:day filetype:dll
intitle:"cpanel" inurl:debug filetype:svg
intitle:"cpanel" inurl:detail filetype:js
intitle:"cpanel" inurl:did filetype:flv
intitle:"cpanel" inurl:did filetype:html
intitle:"cpanel" inurl:dir filetype:js
intitle:"cpanel" inurl:do filetype:png
intitle:"cpanel" inurl:do filetype:tgz
intitle:"cpanel" inurl:download filetype:json
intitle:"cpanel" inurl:download filetype:png
intitle:"cpanel" inurl:download filetype:scss
intitle:"cpanel" inurl:email filetype:config
intitle:"cpanel" inurl:exec filetype:mov
intitle:"cpanel" inurl:exec filetype:rb
intitle:"cpanel" inurl:execute filetype:bin
intitle:"cpanel" inurl:execute filetype:swp
intitle:"cpanel" inurl:execute filetype:tar
intitle:"cpanel" inurl:ext filetype:bz2
intitle:"cpanel" inurl:ext filetype:dhtml
intitle:"cpanel" inurl:ext filetype:jsp
intitle:"cpanel" inurl:ext filetype:swp
intitle:"cpanel" inurl:ext filetype:tar
intitle:"cpanel" inurl:fid filetype:yaml
intitle:"cpanel" inurl:file filetype:flv
intitle:"cpanel" inurl:file filetype:tmp
intitle:"cpanel" inurl:format filetype:avi
intitle:"cpanel" inurl:forward filetype:avi
intitle:"cpanel" inurl:forward filetype:ini
intitle:"cpanel" inurl:forward filetype:log
intitle:"cpanel" inurl:func filetype:conf
intitle:"cpanel" inurl:func filetype:js
intitle:"cpanel" inurl:func filetype:temp
intitle:"cpanel" inurl:func filetype:tgz
intitle:"cpanel" inurl:gal filetype:cfm
intitle:"cpanel" inurl:gal filetype:docx
intitle:"cpanel" inurl:gal filetype:mp4
intitle:"cpanel" inurl:gallery filetype:csv
intitle:"cpanel" inurl:gid filetype:swo
intitle:"cpanel" inurl:go filetype:rb
intitle:"cpanel" inurl:goto filetype:cfg
intitle:"cpanel" inurl:goto filetype:css
intitle:"cpanel" inurl:groupid filetype:7z
intitle:"cpanel" inurl:groupid filetype:env
intitle:"cpanel" inurl:groupid filetype:xml
intitle:"cpanel" inurl:hour filetype:log
intitle:"cpanel" inurl:href filetype:sql
intitle:"cpanel" inurl:id_cat filetype:bz2
intitle:"cpanel" inurl:id_child filetype:ini
intitle:"cpanel" inurl:id_child filetype:mov
intitle:"cpanel" inurl:id_noticia filetype:less
intitle:"cpanel" inurl:id_parent filetype:ppt
intitle:"cpanel" inurl:id_produto filetype:htm
intitle:"cpanel" inurl:id_produto filetype:jsp
intitle:"cpanel" inurl:id_produto filetype:ppt
intitle:"cpanel" inurl:id_subcat filetype:doc
intitle:"cpanel" inurl:img filetype:cgi
intitle:"cpanel" inurl:info filetype:7z
intitle:"cpanel" inurl:info filetype:tmp
intitle:"cpanel" inurl:info filetype:yml
intitle:"cpanel" inurl:item filetype:png
intitle:"cpanel" inurl:item filetype:zip
intitle:"cpanel" inurl:itemid filetype:cgi
intitle:"cpanel" inurl:itemid filetype:txt
intitle:"cpanel" inurl:lastname filetype:cfm
intitle:"cpanel" inurl:lastname filetype:msi
intitle:"cpanel" inurl:lastname filetype:zip
intitle:"cpanel" inurl:layout filetype:yaml
intitle:"cpanel" inurl:link filetype:so
intitle:"cpanel" inurl:log filetype:yaml
intitle:"cpanel" inurl:login filetype:xlsx
intitle:"cpanel" inurl:mail filetype:apk
intitle:"cpanel" inurl:mail filetype:gz
intitle:"cpanel" inurl:method filetype:rar
intitle:"cpanel" inurl:method filetype:shtml
intitle:"cpanel" inurl:method filetype:swf
intitle:"cpanel" inurl:mobile filetype:so
intitle:"cpanel" inurl:mobile filetype:yml
intitle:"cpanel" inurl:month filetype:png
intitle:"cpanel" inurl:month filetype:xml
intitle:"cpanel" inurl:name filetype:log
intitle:"cpanel" inurl:name filetype:yml
intitle:"cpanel" inurl:news filetype:swo
intitle:"cpanel" inurl:next filetype:apk
intitle:"cpanel" inurl:next filetype:ico
intitle:"cpanel" inurl:next filetype:php
intitle:"cpanel" inurl:nid filetype:py
intitle:"cpanel" inurl:nid filetype:xlsx
intitle:"cpanel" inurl:notice filetype:avi
intitle:"cpanel" inurl:op filetype:7z
intitle:"cpanel" inurl:op filetype:dump
intitle:"cpanel" inurl:option filetype:dhtml
intitle:"cpanel" inurl:option filetype:so
intitle:"cpanel" inurl:option filetype:sql
intitle:"cpanel" inurl:option filetype:swn
intitle:"cpanel" inurl:orderid filetype:jpeg
intitle:"cpanel" inurl:p filetype:log
intitle:"cpanel" inurl:pass filetype:doc
intitle:"cpanel" inurl:password filetype:wmv
intitle:"cpanel" inurl:path filetype:conf
intitle:"cpanel" inurl:path filetype:ipa
intitle:"cpanel" inurl:path filetype:wmv
intitle:"cpanel" inurl:pg filetype:dll
intitle:"cpanel" inurl:photo filetype:env
intitle:"cpanel" inurl:photo filetype:xlsx
intitle:"cpanel" inurl:pic filetype:avi
intitle:"cpanel" inurl:pic filetype:png
intitle:"cpanel" inurl:pid filetype:xlsx
intitle:"cpanel" inurl:prev filetype:swp
intitle:"cpanel" inurl:prev filetype:txt
intitle:"cpanel" inurl:prodid filetype:config
intitle:"cpanel" inurl:product filetype:7z
intitle:"cpanel" inurl:product filetype:svg
intitle:"cpanel" inurl:q filetype:csv
intitle:"cpanel" inurl:q filetype:pptx
intitle:"cpanel" inurl:query filetype:ts
intitle:"cpanel" inurl:query filetype:yaml
intitle:"cpanel" inurl:read filetype:yaml
intitle:"cpanel" inurl:redirect filetype:inc
intitle:"cpanel" inurl:redirect filetype:ini
intitle:"cpanel" inurl:redirect filetype:mkv
intitle:"cpanel" inurl:redirect filetype:pl
intitle:"cpanel" inurl:redirect filetype:swn
intitle:"cpanel" inurl:ref filetype:flv
intitle:"cpanel" inurl:ref filetype:yml
intitle:"cpanel" inurl:referer filetype:php
intitle:"cpanel" inurl:referer filetype:so
intitle:"cpanel" inurl:ret filetype:swo
intitle:"cpanel" inurl:ret filetype:xls
intitle:"cpanel" inurl:run filetype:cfg
intitle:"cpanel" inurl:run filetype:mp3
intitle:"cpanel" inurl:run filetype:so
intitle:"cpanel" inurl:s filetype:dhtml
intitle:"cpanel" inurl:sec filetype:conf
intitle:"cpanel" inurl:sec filetype:pdf
intitle:"cpanel" inurl:sec filetype:tar
intitle:"cpanel" inurl:show filetype:csv
intitle:"cpanel" inurl:show filetype:tar
intitle:"cpanel" inurl:sid filetype:env
intitle:"cpanel" inurl:sid filetype:pdf
intitle:"cpanel" inurl:site filetype:dhtml
intitle:"cpanel" inurl:site filetype:tgz
intitle:"cpanel" inurl:source filetype:cgi
intitle:"cpanel" inurl:source filetype:flv
intitle:"cpanel" inurl:source filetype:swn
intitle:"cpanel" inurl:source filetype:swp
intitle:"cpanel" inurl:status filetype:ppt
intitle:"cpanel" inurl:status filetype:ts
intitle:"cpanel" inurl:style filetype:jsp
intitle:"cpanel" inurl:style filetype:tar
intitle:"cpanel" inurl:system filetype:scss
intitle:"cpanel" inurl:template filetype:xml
intitle:"cpanel" inurl:term filetype:inc
intitle:"cpanel" inurl:term filetype:php
intitle:"cpanel" inurl:text filetype:cgi
intitle:"cpanel" inurl:text filetype:js
intitle:"cpanel" inurl:text filetype:wmv
intitle:"cpanel" inurl:theme filetype:sql
intitle:"cpanel" inurl:thread filetype:cfm
intitle:"cpanel" inurl:thread filetype:mp4
intitle:"cpanel" inurl:tid filetype:ppt
intitle:"cpanel" inurl:tid filetype:swn
intitle:"cpanel" inurl:token filetype:config
intitle:"cpanel" inurl:token filetype:zip
intitle:"cpanel" inurl:topic filetype:apk
intitle:"cpanel" inurl:topic filetype:aspx
intitle:"cpanel" inurl:type filetype:cgi
intitle:"cpanel" inurl:type filetype:pl
intitle:"cpanel" inurl:uid filetype:less
intitle:"cpanel" inurl:url filetype:7z
intitle:"cpanel" inurl:url filetype:pdf
intitle:"cpanel" inurl:url filetype:xls
intitle:"cpanel" inurl:vid filetype:ico
intitle:"cpanel" inurl:vid filetype:jpg
intitle:"cpanel" inurl:vid filetype:tar
intitle:"cpanel" inurl:view filetype:msi
intitle:"cpanel" inurl:warning filetype:asp
intitle:"cpanel" inurl:widget filetype:docx
intitle:"cpanel" inurl:widget filetype:less
intitle:"cpanel" inurl:widget filetype:mov
intitle:"cpanel" inurl:year filetype:bak
intitle:"cpanel" inurl:zip filetype:ini
intitle:"created by" inurl:login filetype:config
intitle:"created by" inurl:login filetype:old
intitle:"created by" inurl:login filetype:py
intitle:"created by" inurl:login filetype:wmv
intitle:"cvsroot" inurl:login filetype:temp
intitle:"cvsroot" inurl:login filetype:txt
intitle:"database dump" inurl:login filetype:dll
intitle:"database dump" inurl:login filetype:xml
intitle:"directory listing" inurl:login filetype:pptx
intitle:"discussion" inurl:login filetype:cgi
intitle:"discussion" inurl:login filetype:swn
intitle:"dns" inurl:login filetype:html
intitle:"docker container" inurl:login filetype:bak
intitle:"docker container" inurl:login filetype:dll
intitle:"docker container" inurl:login filetype:tgz
intitle:"docker" inurl:login filetype:debug
intitle:"docker" inurl:login filetype:gif
intitle:"docker" inurl:login filetype:mkv
intitle:"docker" inurl:login filetype:pptx
intitle:"documentation" inurl:login filetype:flv
intitle:"documentation" inurl:login filetype:ipa
intitle:"documentation" inurl:login filetype:rar
intitle:"elasticsearch" inurl:login filetype:avi
intitle:"elasticsearch" inurl:login filetype:rb
intitle:"elasticsearch" inurl:login.php
intitle:"email" inurl:admin.html
intitle:"email" inurl:login filetype:inc
intitle:"error" inurl:login filetype:exe
intitle:"error" inurl:login.html
intitle:"faq" inurl:login filetype:wmv
intitle:"faq" inurl:login filetype:xz
intitle:"forbidden" inurl:login filetype:xls
intitle:"forum" inurl:login filetype:ppt
intitle:"gallery" inurl:login filetype:avi
intitle:"gallery" inurl:login filetype:tar
intitle:"generated by" inurl:login filetype:ico
intitle:"generated by" inurl:login filetype:tmp
intitle:"help" inurl:login filetype:doc
intitle:"help" inurl:login filetype:mkv
intitle:"iis windows" inurl:login filetype:rb
intitle:"images" inurl:login filetype:shtml
intitle:"images" inurl:login filetype:xml
intitle:"index of /" inurl:login filetype:html
intitle:"index of" inurl:login filetype:csv
intitle:"index of" inurl:login filetype:py
intitle:"installation" inurl:login filetype:dhtml
intitle:"internet信息服务" inurl:login filetype:temp
intitle:"kibana" inurl:admin.asp
intitle:"kibana" inurl:login filetype:log
intitle:"kibana" inurl:login filetype:swo
intitle:"kibana" inurl:login filetype:swp
intitle:"live camera" inurl:login filetype:pptx
intitle:"live camera" inurl:login filetype:rar
intitle:"live camera" inurl:login filetype:txt
intitle:"live view" inurl:login filetype:rb
intitle:"live view" inurl:login filetype:wmv
intitle:"log in" inurl:admin.html
intitle:"login" filetype:html
intitle:"login" filetype:txt
intitle:"login" inurl:action filetype:aspx
intitle:"login" inurl:action filetype:xlsx
intitle:"login" inurl:address filetype:tgz
intitle:"login" inurl:apikey filetype:avi
intitle:"login" inurl:apikey filetype:bin
intitle:"login" inurl:author filetype:debug
intitle:"login" inurl:author filetype:err
intitle:"login" inurl:author filetype:html
intitle:"login" inurl:author filetype:msi
intitle:"login" inurl:back filetype:mp3
intitle:"login" inurl:back filetype:ts
intitle:"login" inurl:bid filetype:ipa
intitle:"login" inurl:block filetype:aspx
intitle:"login" inurl:block filetype:tmp
intitle:"login" inurl:cat filetype:bz2
intitle:"login" inurl:cat filetype:tgz
intitle:"login" inurl:cat filetype:yml
intitle:"login" inurl:catid filetype:txt
intitle:"login" inurl:cid filetype:bak
intitle:"login" inurl:city filetype:asp
intitle:"login" inurl:cmd filetype:cfg
intitle:"login" inurl:color filetype:cfg
intitle:"login" inurl:color filetype:svg
intitle:"login" inurl:command filetype:env
intitle:"login" inurl:command filetype:err
intitle:"login" inurl:component filetype:sql
intitle:"login" inurl:country filetype:cgi
intitle:"login" inurl:country filetype:exe
intitle:"login" inurl:country filetype:gif
intitle:"login" inurl:country filetype:py
intitle:"login" inurl:country filetype:tgz
intitle:"login" inurl:date filetype:jsp
intitle:"login" inurl:day filetype:docx
intitle:"login" inurl:day filetype:pdf
intitle:"login" inurl:detail filetype:shtml
intitle:"login" inurl:did filetype:env
intitle:"login" inurl:dir filetype:mov
intitle:"login" inurl:do filetype:asp
intitle:"login" inurl:do filetype:ipa
intitle:"login" inurl:download filetype:mp4
intitle:"login" inurl:email filetype:aspx
intitle:"login" inurl:error filetype:config
intitle:"login" inurl:error filetype:csv
intitle:"login" inurl:execute filetype:sql
intitle:"login" inurl:ext filetype:csv
intitle:"login" inurl:fid filetype:asp
intitle:"login" inurl:file filetype:apk
intitle:"login" inurl:firstname filetype:dll
intitle:"login" inurl:func filetype:inc
intitle:"login" inurl:func filetype:trace
intitle:"login" inurl:gal filetype:json
intitle:"login" inurl:gid filetype:docx
intitle:"login" inurl:gid filetype:jpeg
intitle:"login" inurl:gid filetype:tmp
intitle:"login" inurl:go filetype:dll
intitle:"login" inurl:go filetype:jpeg
intitle:"login" inurl:goto filetype:html
intitle:"login" inurl:goto filetype:ppt
intitle:"login" inurl:groupid filetype:xml
intitle:"login" inurl:hour filetype:scss
intitle:"login" inurl:href filetype:ppt
intitle:"login" inurl:id filetype:txt
intitle:"login" inurl:id_artigo filetype:env
intitle:"login" inurl:id_artigo filetype:temp
intitle:"login" inurl:id_cat filetype:xml
intitle:"login" inurl:id_categoria filetype:cfg
intitle:"login" inurl:id_categoria filetype:cgi
intitle:"login" inurl:id_categoria filetype:json
intitle:"login" inurl:id_categoria filetype:pdf
intitle:"login" inurl:id_categoria filetype:pptx
intitle:"login" inurl:id_categoria filetype:sql
intitle:"login" inurl:id_categoria filetype:swf
intitle:"login" inurl:id_categoria filetype:xml
intitle:"login" inurl:id_child filetype:debug
intitle:"login" inurl:id_child filetype:dump
intitle:"login" inurl:id_noticia filetype:dhtml
intitle:"login" inurl:id_noticia filetype:tar
intitle:"login" inurl:id_parent filetype:csv
intitle:"login" inurl:id_subcat filetype:php
intitle:"login" inurl:image filetype:err
intitle:"login" inurl:image filetype:ico
intitle:"login" inurl:image filetype:inc
intitle:"login" inurl:image filetype:pl
intitle:"login" inurl:img filetype:pptx
intitle:"login" inurl:img filetype:zip
intitle:"login" inurl:info filetype:exe
intitle:"login" inurl:info filetype:ts
intitle:"login" inurl:item filetype:apk
intitle:"login" inurl:key filetype:bin
intitle:"login" inurl:keyword filetype:bin
intitle:"login" inurl:lang filetype:debug
intitle:"login" inurl:language filetype:err
intitle:"login" inurl:lastname filetype:so
intitle:"login" inurl:layout filetype:xml
intitle:"login" inurl:link filetype:jsp
intitle:"login" inurl:link filetype:log
intitle:"login" inurl:locale filetype:json
intitle:"login" inurl:log filetype:inc
intitle:"login" inurl:login filetype:shtml
intitle:"login" inurl:login filetype:swn
intitle:"login" inurl:mail filetype:gif
intitle:"login" inurl:mail filetype:pl
intitle:"login" inurl:mail filetype:so
intitle:"login" inurl:message filetype:config
intitle:"login" inurl:message filetype:png
intitle:"login" inurl:min filetype:dhtml
intitle:"login" inurl:mobile filetype:log
intitle:"login" inurl:mobile filetype:sql
intitle:"login" inurl:mode filetype:exe
intitle:"login" inurl:mode filetype:mp4
intitle:"login" inurl:module filetype:swf
intitle:"login" inurl:module filetype:yaml
intitle:"login" inurl:module filetype:zip
intitle:"login" inurl:msg filetype:bz2
intitle:"login" inurl:msg filetype:htm
intitle:"login" inurl:name filetype:ini
intitle:"login" inurl:name filetype:ppt
intitle:"login" inurl:name filetype:ts
intitle:"login" inurl:nid filetype:trace
intitle:"login" inurl:notice filetype:html
intitle:"login" inurl:notice filetype:ini
intitle:"login" inurl:op filetype:xls
intitle:"login" inurl:option filetype:js
intitle:"login" inurl:option filetype:pdf
intitle:"login" inurl:orderid filetype:xls
intitle:"login" inurl:orderid filetype:xml
intitle:"login" inurl:p filetype:conf
intitle:"login" inurl:pag filetype:bak
